"","X","Bird.ID","Date","x","y","week","yearBinary","response","course","burn_stat","ndvi","perc_mpine","perc_grassy","perc_decid","perc_bf","perc_water","DTN_road","DTN_mpine","DTN_grassy","DTN_decid","DTN_bf","DTN_water"
"23606",57493,"164.593_220912","2023-03-14",-77.983143632243,34.0674545922423,11,1,1,"bigbay",0,-0.251963573166724,1.29818014637667,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-1.00369186366292,-0.548215286088905,-0.110812624677365,1.03670132591178,-0.701567892910027,-0.480801103268175
"23622",57509,"164.602_204614","2023-03-31",-77.985303640591,34.0619756364412,NA,1,0,"billjones",1,-0.0535517279749117,-0.142866272723998,-0.499698781722315,0.920411003183119,-0.503251100114711,-0.281902246503874,0.505255940732151,-0.548215286088905,0.787503597330754,-0.576301564814274,-0.284028151219718,0.172092095792489
"23623",57510,"164.602_204614","2023-03-01",-77.991790111787,34.0661564671178,9,1,1,"billjones",1,1.02099963930365,0.189682833995962,-0.499698781722315,0.60611728960631,-0.503251100114711,-0.281902246503874,0.901308233526383,-0.548215286088905,-0.130827806876635,-0.523205252992017,-0.147127352401034,0.0839815024543474
"23624",57511,"164.602_204614","2023-03-21",-77.993088073168,34.066179609641,12,1,1,"billjones",1,0.731048343261037,0.706981637769795,-0.499698781722315,-0.067369390500736,-0.503251100114711,-0.281902246503874,-0.246523933855382,-0.548215286088905,-0.136501428817134,-0.366366922038262,-0.464780193686992,0.452393252835342
"23630",57517,"164.602_204614","2023-03-21",-77.9956689827969,34.0568241520246,NA,1,0,"billjones",1,-0.636997187491651,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.925245158403089,-0.548215286088905,0.325513265966428,0.0116765420234486,1.36853441136212,0.850985412070202
"23633",57520,"164.602_204614","2023-03-01",-77.9961584730829,34.0625662327203,NA,1,0,"billjones",1,-0.662974013312781,0.706981637769795,-0.499698781722315,-0.516360492953816,0.60902522599709,-0.281902246503874,-0.999798027529378,-0.548215286088905,0.361218266633725,-0.479100915837516,-0.937897150207305,1.72277785610643
"23637",57524,"164.602_204614","2023-03-12",-77.9966858047327,34.0556016640719,NA,1,0,"billjones",1,-1.19640886881144,1.22428044154363,-0.499698781722315,-0.695956936577791,-0.503251100114711,-0.281902246503874,0.035621095548632,-0.548215286088905,0.308127917432737,-0.528770507179368,2.08689130585945,0.356715562332475
"23642",57529,"164.602_204614","2023-03-12",-77.9914339657095,34.0657337910623,11,1,1,"billjones",1,0.769910441747274,0.263582712817511,-0.499698781722315,0.561218142362602,-0.503251100114711,-0.281902246503874,0.866152556893192,-0.548215286088905,-0.0401113231707094,-0.779058642957654,-0.0405589338108512,-0.055957118400921
"23652",57539,"164.602_204614","2023-03-21",-77.9987524820008,34.0695050098985,NA,1,0,"billjones",0,0.0133967963530002,0.559182054115203,-0.499698781722315,-0.0224702961118882,-0.13249233686784,-0.281902246503874,-1.01891253768682,-0.548215286088905,-0.765638990857046,-0.750666897061767,-0.619802296771946,-0.428447212256036
"23658",57545,"164.602_204614","2023-03-31",-78.0068056972068,34.0606160550608,NA,1,0,"billjones",0,0.587956532722992,-0.549315258265507,-0.499698781722315,0.60611728960631,2.33923293330054,-0.281902246503874,0.0956330732553866,-0.0838667293024336,-0.774451861717397,-0.80878705549952,-0.878382417244865,-0.0849810028350587
