"","X","Bird.ID","Date","x","y","week","yearBinary","response","course","burn_stat","ndvi","perc_mpine","perc_grassy","perc_decid","perc_bf","perc_water","DTN_road","DTN_mpine","DTN_grassy","DTN_decid","DTN_bf","DTN_water"
"154",1143,"162.053_220257","2022-10-17",-78.0111862108552,34.0566676276975,NA,0,0,"billjones",0,-0.770057654156531,-1.02966407913144,2.2903932920104,0.246924323076069,-0.379664836606292,-0.0770500193478633,-0.354943919635324,0.386016888660149,-0.978315156331956,-0.80878705549952,-0.492632416741246,-1.08408232695854
"159",1148,"162.053_220257","2022-10-01",-77.9900459665088,34.0644497293923,NA,0,0,"billjones",0,-0.0368065271237266,0.928681100245939,-0.499698781722315,-0.426562277748685,-0.00890604608103462,-0.281902246503874,0.0166251848524561,-0.548215286088905,0.201233005768491,-0.422224861104326,-0.640416464285185,-0.253696455828335
"161",1150,"162.053_220257","2022-10-28",-78.0098700980009,34.0645337487289,NA,0,0,"billjones",1,0.138602751325267,-1.58391269182467,1.2441087985739,1.05510844491425,0.60902522599709,-0.281902246503874,-0.396828794762439,4.28832640868928,-0.974076124530435,-0.715665694461997,-1.05518574204357,1.22542315364718
"162",1151,"162.053_220257","2022-10-10",-77.9835531472109,34.0565743121025,NA,0,0,"billjones",0,0.551454817854136,0.965631039656712,-0.499698781722315,-0.830654259385485,0.732611516783894,-0.281902246503874,-1.09603140807269,-0.548215286088905,0.115058995896692,1.9419956255454,-0.825236397150052,-0.573927309930741
"165",1154,"162.053_220257","2022-10-26",-78.0000298461399,34.0672218324651,NA,0,0,"billjones",1,-1.25095076761336,0.743931577180571,-0.499698781722315,-0.336764062543557,-0.00890604608103462,-0.281902246503874,-0.499162856096943,-0.548215286088905,-0.739864747111757,-0.424603838618767,-0.720341186415579,0.0834016418751957
"187",1176,"162.053_220257","2022-10-14",-77.9958341154837,34.0516840923726,NA,0,0,"billjones",1,0.862592266316761,-0.512365318854731,-0.499698781722315,1.41430120002505,-0.503251100114711,-0.281902246503874,0.759227379539048,-0.0582658006877148,-0.0855656403420205,-0.80878705549952,1.69803795368876,0.534740126529014
"188",1177,"162.053_220257","2022-10-24",-78.0044141194068,34.0645817173811,43,0,1,"billjones",1,-0.314616688272176,0.115783129162919,-0.499698781722315,0.651016331140301,-0.503251100114711,-0.281902246503874,-0.709496683941329,-0.548215286088905,-0.64647495556557,-0.76493423085001,-0.555810421326961,1.14066427120697
"189",1178,"162.053_220257","2022-10-10",-78.0042152494708,34.0650677947232,41,0,1,"billjones",0,-0.33608265635811,0.411382296472103,-0.499698781722315,-0.246965820910998,0.979783952872779,-0.281902246503874,-1.04207039835176,-0.548215286088905,-0.715203863196571,-0.366066201120615,-0.75228641354807,0.966368355082544
"199",1188,"162.053_220257","2022-10-26",-77.9880877633365,34.0583046945566,NA,0,0,"billjones",0,-0.743143207103999,1.18733050213286,-0.499698781722315,-0.830654259385485,-0.13249233686784,-0.281902246503874,-1.10175380159577,-0.548215286088905,0.262284754130009,0.612179608617856,-0.710371097838202,0.512545031638211
"203",1192,"162.053_220257","2022-10-17",-78.0047218094596,34.0640519794862,42,0,1,"billjones",1,0.476494015458145,-0.401515587616662,-0.499698781722315,1.27960396971336,-0.503251100114711,-0.281902246503874,0.0690945944906196,-0.0549775376278122,-0.5805988776667,-0.80878705549952,-0.223270440297857,1.33700767629337
"204",1193,"162.053_220257","2022-10-05",-77.996124698325,34.0526634641057,NA,0,0,"billjones",1,-1.01778104170277,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.915819427606979,-0.548215286088905,0.0103328010734707,0.0537119274446405,2.03089862803423,0.345456510094895
"207",1196,"162.053_220257","2022-10-28",-78.0038651005462,34.0646336024167,44,0,1,"billjones",1,-0.794704161811695,0.0788331897521457,-0.499698781722315,0.651016331140301,-0.379664836606292,-0.281902246503874,-0.203584994839128,-0.412155845133394,-0.62786074447803,-0.80878705549952,-0.47942009087866,1.07261960588235
"208",1197,"162.053_220257","2022-10-24",-77.9913248637912,34.0558782122366,NA,0,0,"billjones",0,1.1713983632311,0.152733068573695,-0.499698781722315,0.561218142362602,-0.503251100114711,-0.281902246503874,0.0530810659976201,-0.179706819882007,-0.185182520678153,-0.80878705549952,0.970431947858898,1.64688005500925
"209",1198,"162.053_220257","2022-10-05",-77.9925782867943,34.0680552792465,NA,0,0,"billjones",0,0.886131544336874,0.0418832503413701,-0.499698781722315,0.695915478384009,-0.503251100114711,-0.281902246503874,0.0454515195715542,-0.548215286088905,-0.530406098972304,-0.533640555137856,0.240583988186746,0.162062814984516
"213",1202,"162.053_220257","2022-10-24",-77.9978302283727,34.054326492624,NA,0,0,"billjones",0,1.27792810275664,-0.0320164544916731,-0.499698781722315,0.83061281440542,-0.503251100114711,-0.281902246503874,0.509263448230768,-0.459597578954202,0.202328167540042,-0.80878705549952,1.38233701531437,-0.149482291936077
"221",1210,"162.053_220257","2022-10-12",-78.0039847345824,34.0645674888411,41,0,1,"billjones",1,-0.41160098908094,-0.142866272723998,-0.499698781722315,0.96531015042683,-0.503251100114711,-0.281902246503874,-0.322904262980723,-0.534477594967452,-0.633157515732056,-0.80878705549952,-0.497876755874102,1.0881059974092
"227",1216,"162.053_220257","2022-10-19",-78.0052078860632,34.0643854496421,42,0,1,"billjones",1,0.160369545127125,0.374432531049836,-0.499698781722315,0.336722617563492,-0.503251100114711,-0.281902246503874,-0.896692338102975,-0.548215286088905,-0.647972076501518,-0.52577705079563,-0.513470887654542,1.29039144455691
"229",1218,"162.053_220257","2022-10-12",-78.0096335991202,34.0617264577151,NA,0,0,"billjones",1,1.11882396011154,-1.43611305379867,-0.499698781722315,2.44698074095262,-0.256078573097873,-0.281902246503874,-0.100863066932012,0.76586031525446,-0.781336949091288,-0.80878705549952,-0.586390214658253,0.121218503221924
"233",1222,"162.053_220257","2022-10-28",-78.0108156479615,34.0649101718207,NA,0,0,"billjones",1,1.03544920569155,-1.58391269182467,-0.383444936763468,2.44698074095262,0.11468020833459,-0.281902246503874,0.789473737554161,2.59171833879328,-0.851671579275847,-0.80878705549952,-0.716790222831035,1.4117157346874
"237",1226,"162.053_220257","2022-10-19",-78.0085985037564,34.0605954273976,NA,0,0,"billjones",1,0.723245974692518,-0.992714139720664,0.31407810732966,1.32450290553763,-0.379664836606292,-0.281902246503874,-0.0622111041928792,-0.414315687524541,-0.914195060698378,-0.80878705549952,-0.594982134936492,-0.249516859134687
"246",1235,"162.053_220257","2022-10-03",-78.0014066813981,34.0698107574823,NA,0,0,"billjones",1,0.794066269234689,-1.58391269182467,-0.267191091804622,2.53677903544004,-0.503251100114711,-0.281902246503874,-0.725107144971206,2.89109195752935,-0.877685797112635,-0.80878705549952,-0.380726367450724,-1.00429769135069
"247",1236,"162.053_220257","2022-10-19",-77.9930320001073,34.0521133587849,NA,0,0,"billjones",1,1.15010295855108,-0.844914512568946,-0.499698781722315,1.27960396971336,-0.503251100114711,-0.281902246503874,0.467750060107073,-0.235261546065338,-0.511165628801102,-0.80878705549952,1.53415679012105,1.31719540253606
"263",1252,"162.053_220257","2022-10-21",-78.0002129511694,34.0717240813804,NA,0,0,"billjones",1,0.894436244100871,-1.58391269182467,-0.499698781722315,2.08778777442238,-0.503251100114711,1.35691557074421,1.71927075319851,2.6771976370156,-0.631724618855369,-0.80878705549952,0.32334105594998,-1.27220650021162
"264",1253,"162.053_220257","2022-10-26",-78.0042686264667,34.0643521896049,43,0,1,"billjones",1,0.0557391141216606,-0.179816125140518,-0.499698781722315,1.01020929767054,-0.503251100114711,-0.281902246503874,-0.287798334716481,-0.294071986474573,-0.603232196110082,-0.80878705549952,-0.420052088894689,1.19115050245585
"267",1256,"162.053_220257","2022-10-07",-78.0074673974164,34.0674429874642,NA,0,0,"billjones",1,0.384462738436871,-1.58391269182467,2.46477420057839,0.246924323076069,0.732611516783894,-0.281902246503874,-0.257614893756215,3.03109182337371,-0.978315156331956,-0.492140480557914,-0.795146157146288,0.838674910819852
"272",1261,"162.053_220257","2022-10-31",-77.9899549685071,34.0636210226169,NA,0,0,"billjones",0,-0.641178760443198,0.854781221424387,-0.499698781722315,-0.606158708158945,0.60902522599709,-0.281902246503874,-0.566655460275658,-0.548215286088905,0.358308514417515,-0.330292375316542,-0.845171585678938,-0.0581737091286989
"286",1275,"162.053_220257","2022-10-03",-77.9907226241034,34.0584792992839,NA,0,0,"billjones",0,0.857588818409271,0.300532652228287,-0.499698781722315,0.426520806341191,-0.503251100114711,-0.281902246503874,0.474641184664634,-0.548215286088905,0.290207467746365,-0.782412314508079,-0.478700534894741,1.30403901646196
"290",1279,"162.053_220257","2022-10-31",-77.9891277801206,34.0538270206243,NA,0,0,"billjones",1,0.95826019199274,0.0418832503413701,-0.499698781722315,0.336722617563492,-0.503251100114711,-0.281902246503874,2.6452173101168,-0.548215286088905,-0.65499831524463,-0.639748821503533,0.303276490038586,1.40557771865278
"293",1282,"162.053_220257","2022-10-10",-77.9966366363492,34.0727426761062,NA,0,0,"billjones",1,1.17603776427221,-1.47306297146088,0.31407810732966,1.9979896913544,-0.503251100114711,-0.281902246503874,-0.197560158464382,0.611772473455197,-0.928967530308351,-0.80878705549952,-0.511991241324965,-0.888234294735671
"299",1288,"162.053_220257","2022-10-03",-78.0048111990169,34.0641048717143,40,0,1,"billjones",1,0.100548584761792,-0.216766064551294,-0.499698781722315,1.05510844491425,-0.503251100114711,-0.281902246503874,-0.3510554180389,-0.466956847106918,-0.602370759250252,-0.80878705549952,-0.359028772730127,1.31579133936
"300",1289,"162.053_220257","2022-10-05",-78.0054067748637,34.0644635177311,40,0,1,"billjones",0,0.213473019505798,0.706981637769795,-0.499698781722315,-0.202066726522147,-0.13249233686784,-0.281902246503874,-1.03000603784342,-0.548215286088905,-0.674771129851352,-0.461242684410282,-0.532154670146689,1.31285728930586
"303",1292,"162.053_220257","2022-10-17",-78.0068678958388,34.0645628266837,NA,0,0,"billjones",0,0.843560599024113,-0.0689663939024461,-0.267191091804622,-0.426562277748685,2.46281900586026,-0.281902246503874,-0.976131236782469,-0.435252553941398,-0.84603836745616,-0.517445670309601,-1.05518574204357,1.29091821147805
"937",3604,"162.202_220051","2022-10-01",-77.9910568121973,34.0572128522413,NA,0,0,"billjones",0,0.222291510492546,0.226632773406738,-0.499698781722315,0.516318995118891,-0.503251100114711,-0.281902246503874,1.27821309444843,-0.548215286088905,0.0274791347787312,-0.617390947260341,0.289311634938492,1.4439766643968
"966",3633,"162.202_220051","2022-10-03",-78.012431668179,34.0569582443861,NA,0,0,"billjones",0,0.729715160088252,-0.623215050092802,0.546585780140718,0.60611728960631,0.361852717165838,-0.281902246503874,-0.965695124335396,-0.443458513300126,-0.916017939920989,-0.80878705549952,-0.749005660091642,-0.67101337225732
"1029",3696,"162.202_220051","2022-10-03",-77.9844649561017,34.0570968931883,NA,0,0,"billjones",0,0.687433007462776,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.111871600613708,-0.548215286088905,0.147171994103405,1.83687643549267,-0.468586728412066,-0.474704992306575
"1076",3744,"162.202_220051","2022-10-01",-78.0063352977997,34.0580494765218,NA,0,0,"billjones",0,-1.37741140457159,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,0.135104664759401,-0.548215286088905,-0.692247021642602,0.5779519239208,-0.232333878102415,-0.814050987927585
"1108",3777,"162.202_220051","2022-10-01",-77.9930683892835,34.0699894433063,40,0,1,"billjones",0,0.767036648908059,0.152733068573695,0.779093452951777,-0.157167632133299,-0.503251100114711,-0.281902246503874,-0.328936984309367,-0.548215286088905,-0.882987839656908,-0.600868807315823,-0.445692886791445,-0.313416466441093
"1128",3797,"162.202_220051","2022-10-03",-77.993369209021,34.0722223668536,40,0,1,"billjones",0,-0.716352337345557,-1.58391269182467,2.92978968305357,0.112227092764383,-0.503251100114711,-0.281902246503874,-0.812434797775271,3.59673191171321,-0.978315156331956,-0.720974470568169,-0.311794473263329,-0.962311970182262
