"","X","Bird.ID","Date","x","y","week","yearBinary","response","course","burn_stat","ndvi","perc_mpine","perc_grassy","perc_decid","perc_bf","perc_water","DTN_road","DTN_mpine","DTN_grassy","DTN_decid","DTN_bf","DTN_water"
"25",172,"149.333_214607","2022-02-03",-78.0005788,34.06048723,5,0,1,"billjones",1,0.730511249982833,-0.47541546643821,-0.499698781722315,1.36940205278134,-0.503251100114711,-0.281902246503874,0.120460191870694,-0.361794735037995,0.136892195810606,-0.80878705549952,0.296837041014446,0.530562684159181
"30",177,"149.333_214607","2022-02-04",-78.00139881,34.06032575,5,0,1,"billjones",1,-0.98095959207298,0.411382296472103,-0.499698781722315,0.291823470319781,-0.503251100114711,-0.281902246503874,-1.10165558641691,-0.548215286088905,-0.00919079140073431,-0.686909870219494,0.558517329529964,0.352710048902343
"35",182,"149.333_214607","2022-02-03",-77.9966108914341,34.0738509804671,NA,0,0,"billjones",1,0.990271868175953,-1.58391269182467,-0.499698781722315,1.90819139686698,-0.379664836606292,1.56176772254074,0.890296285740935,3.08505681270013,-0.750996240621989,-0.80878705549952,-0.61991292772278,-1.19889352285321
"38",185,"149.333_214607","2022-02-03",-77.991218504961,34.0602381400656,NA,0,0,"billjones",1,-0.800751427203323,1.15038056272208,-0.499698781722315,-0.785755148479491,-0.00890604608103462,-0.281902246503874,-1.05534814251045,-0.548215286088905,0.651873113017048,0.133606348351502,-0.768778412708775,1.16389538737221
"46",193,"149.333_214607","2022-02-04",-78.0071642040743,34.0654639273365,NA,0,0,"billjones",0,1.45627019318531,-0.881864408482593,1.59287034200375,-0.830654259385485,2.33923293330054,-0.281902246503874,-0.741682415463579,-0.0444080613048324,-0.915260052249513,0.384028548296109,-1.05518574204357,1.31546388213936
"48",195,"149.333_214607","2022-02-04",-77.9990244133995,34.0562272869295,NA,0,0,"billjones",1,0.364184602177806,0.965631039656712,-0.499698781722315,-0.381663156932405,-0.503251100114711,-0.281902246503874,0.227132237818129,-0.548215286088905,0.43939250682235,-0.264389043672547,1.11063444952013,-0.0898574190429772
"836",3502,"162.202_214532","2022-02-21",-77.9899031987605,34.0701712022562,NA,0,0,"bigbay",1,1.16507128217355,-1.17746370628316,0.31407810732966,1.54899864175618,-0.503251100114711,-0.281902246503874,0.151822799236128,0.41935754879706,-0.936432981150469,-0.80878705549952,0.548483341061139,-0.734664120415367
"841",3507,"162.202_214532","2022-02-21",-77.97648017,34.06794027,8,0,1,"bigbay",0,0.316431432532092,1.33513008578745,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,-0.982680910320801,-0.548215286088905,-0.709037198666558,0.276482731647806,-0.188182918948792,-0.0238009861212181
"849",3515,"162.202_214532","2022-02-11",-77.9815246287898,34.0659556503341,NA,0,0,"bigbay",1,0.576550367577953,-0.179816125140518,-0.499698781722315,1.01020929767054,-0.503251100114711,-0.281902246503874,-0.232301509220892,-0.244417689459801,-0.0662893328477282,-0.80878705549952,0.556587143485394,0.0629044321317828
"854",3521,"162.202_214532","2022-02-09",-77.97636694,34.06780056,6,0,1,"bigbay",0,0.33447830148106,1.22428044154363,-0.499698781722315,-0.740856037573497,-0.503251100114711,-0.281902246503874,-0.904039265833386,-0.548215286088905,-0.66193678607381,0.0117762881149723,-0.0404936695089209,-0.0552286789725169
