"","X","Bird.ID","Date","x","y","week","yearBinary","response","course","burn_stat","ndvi","perc_mpine","perc_grassy","perc_decid","perc_bf","perc_water","DTN_road","DTN_mpine","DTN_grassy","DTN_decid","DTN_bf","DTN_water"
"1898",6437,"162.327_220868","2023-01-16",-77.9878964279684,34.0703082577178,3,1,1,"bigbay",0,0.447165513660508,-0.80796457315817,-0.499698781722315,1.95309054411069,-0.503251100114711,-0.281902246503874,0.855970236319324,0.321547325190259,-0.806785509055784,-0.80878705549952,0.522848000806362,-0.485300860279194
"1899",6438,"162.327_220868","2023-01-09",-77.9557354753478,34.0729245889476,NA,1,0,"bigbay",1,-0.504681049598169,-0.549315258265507,-0.499698781722315,-0.830654259385485,-0.503251100114711,-0.281902246503874,1.15273518958031,-0.548215286088905,2.36622410629847,3.90834559450654,0.49708361005909,-0.948604841647739
"2074",6928,"162.372_220114","2023-01-19",-78.0099336823112,34.0750522783541,NA,1,0,"bluepond",1,0.844268828709602,0.52223211470443,-0.499698781722315,0.202025281542082,-0.503251100114711,-0.281902246503874,-0.0928348019607009,-0.548215286088905,-0.362922381164893,-0.808021368005294,-0.47910104622497,-0.315256745443546
"2098",6952,"162.372_220114","2023-01-19",-77.9912923903224,34.0762316369031,3,1,1,"bluepond",1,0.652398940086704,-0.0689663939024461,-0.499698781722315,0.695915478384009,-0.503251100114711,0.230228313850204,-0.420223290413133,-0.548215286088905,-0.310331370299361,-0.804705832774968,0.713672519488456,-1.06832011248842
"2104",6958,"162.372_220114","2023-01-02",-77.9946424900879,34.0790467509986,1,1,1,"bluepond",0,0.584326378083747,-0.0320164544916731,-0.499698781722315,0.15712613429837,1.35054275249083,0.0253760716222968,-0.250943978890621,-0.548215286088905,0.220147065726674,-0.665495506577278,-0.9101812402889,-1.09688957358517
"2106",6960,"162.372_220114","2023-01-19",-78.0069854723239,34.0861139120542,NA,1,0,"bluepond",0,-0.52763624822826,-0.401515587616662,-0.499698781722315,1.27960396971336,-0.503251100114711,-0.281902246503874,0.529352197280115,-0.548215286088905,-0.248938683080328,-0.56736626290021,0.206866562374733,1.07452013645744
"2125",6979,"162.372_220114","2023-01-18",-78.0086787514637,34.0858494647539,NA,1,0,"bluepond",0,0.103651196145565,0.152733068573695,-0.499698781722315,0.60611728960631,-0.503251100114711,-0.281902246503874,0.797612310591914,-0.548215286088905,-0.451828036972545,-0.759676190534496,-0.271050958765483,0.536698893341566
"2138",6992,"162.372_220114","2023-01-11",-78.0086757228146,34.071650976511,NA,1,0,"bluepond",1,0.272134225111075,0.965631039656712,-0.499698781722315,-0.561259613770096,-0.00890604608103462,-0.281902246503874,-1.05953835028437,-0.548215286088905,-0.299518557018219,-0.524076408054282,-0.82804809186157,-0.256213539981836
"2147",7001,"162.372_220114","2023-01-12",-77.9965455352909,34.0765620945305,NA,1,0,"bluepond",1,1.26772027446347,0.559182054115203,-0.499698781722315,0.15712613429837,-0.503251100114711,-0.281902246503874,-0.491137395567998,-0.548215286088905,-0.237283357430135,-0.46627012260083,0.216379459735969,-0.745343798534014
"2149",7003,"162.372_220114","2023-01-25",-78.0013517557758,34.0866358672377,NA,1,0,"bluepond",1,1.17114356862472,0.448332235882879,-0.499698781722315,0.202025281542082,-0.503251100114711,-0.281902246503874,0.582049538987773,-0.4872896907361,0.640199384417156,-0.80878705549952,-0.280317523182237,0.91848162824685
